"COLUMN_ID","SCHEMA","TABLE","COLUMN","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE"
2,"EVOTOR_CRM_APP","TMP_PARTNER_DEPT","DIFF","NUMBER",22,,,"Y"
1,"EVOTOR_CRM_APP","TMP_PARTNER_DEPT2","PARTNER_ID","NUMBER",22,8,0,"N"
2,"EVOTOR_CRM_APP","TMP_PARTNER_DEPT2","DIFF","NUMBER",22,,,"Y"
1,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","ID","NUMBER",22,,,"N"
2,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","PERIOD_ID","NUMBER",22,,,"N"
3,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","REWARD_TYPE","VARCHAR2",400,,,"N"
4,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","REWARD_PARTNER_ID","NUMBER",22,8,0,"N"
5,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","PARTNER_ID","NUMBER",22,8,0,"N"
6,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","PAYMENT_DATE","DATE",7,,,"N"
7,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","PAYMENT_ID","VARCHAR2",2000,,,"N"
8,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","REWARD_AMOUNT","NUMBER",22,,,"Y"
9,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","CUSTOMER_USER_ID","VARCHAR2",400,,,"Y"
10,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","MP_TYPE","VARCHAR2",400,,,"N"
11,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","APP_ID","VARCHAR2",2000,,,"N"
12,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","ADDON_ID","VARCHAR2",2000,,,"Y"
13,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","ADDON_NAME","VARCHAR2",2000,,,"Y"
14,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","DEAL_ID","NUMBER",22,,,"Y"
15,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","PAYED_VALUE","NUMBER",22,,,"Y"
16,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","BASE_PERCENT","NUMBER",22,,,"Y"
17,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","REWARD_PERCENT","NUMBER",22,,,"Y"
18,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","DEVICE_ID","VARCHAR2",400,,,"Y"
19,"EVOTOR_CRM_APP","TMP_REWARDS_BACKUP_12022020","FROM_DATE","DATE",7,,,"N"
1,"EVOTOR_FINANCE","DASREDA_APPLICATION_LOG","ID","NUMBER",22,,,"N"
2,"EVOTOR_FINANCE","DASREDA_APPLICATION_LOG","PARTNER_PROMOCODE","VARCHAR2",100,,,"Y"
3,"EVOTOR_FINANCE","DASREDA_APPLICATION_LOG","STATUS","VARCHAR2",32,,,"Y"
4,"EVOTOR_FINANCE","DASREDA_APPLICATION_LOG","PHONE","VARCHAR2",30,,,"Y"
5,"EVOTOR_FINANCE","DASREDA_APPLICATION_LOG","UNUNIQ_DATA","CLOB",4000,,,"Y"
6,"EVOTOR_FINANCE","DASREDA_APPLICATION_LOG","INN","VARCHAR2",20,,,"Y"
7,"EVOTOR_FINANCE","DASREDA_APPLICATION_LOG","ORG_NAME","VARCHAR2",200,,,"Y"
8,"EVOTOR_FINANCE","DASREDA_APPLICATION_LOG","PRODUCT_ID","NUMBER",22,,,"Y"
9,"EVOTOR_FINANCE","DASREDA_APPLICATION_LOG","BANK_ORDER_ID","VARCHAR2",32,,,"Y"
10,"EVOTOR_FINANCE","DASREDA_APPLICATION_LOG","BANK_ORDER_STATUS","NUMBER",22,,,"Y"
11,"EVOTOR_FINANCE","DASREDA_APPLICATION_LOG","IS_SENDED_REWARD","NUMBER",22,1,0,"Y"
12,"EVOTOR_FINANCE","DASREDA_APPLICATION_LOG","CREATED_AT","TIMESTAMP(6)",11,,6,"Y"
13,"EVOTOR_FINANCE","DASREDA_APPLICATION_LOG","UPDATED_AT","TIMESTAMP(6)",11,,6,"Y"
14,"EVOTOR_FINANCE","DASREDA_APPLICATION_LOG","BANK_V2_ORDER_STATUS","VARCHAR2",256,,,"Y"
15,"EVOTOR_FINANCE","DASREDA_APPLICATION_LOG","IS_SENT_QR","NUMBER",22,1,0,"Y"
16,"EVOTOR_FINANCE","DASREDA_APPLICATION_LOG","QR_ATTEMPTS_COUNT","NUMBER",22,1,0,"Y"
1,"EVOTOR_FINANCE","PAY_QR_DEVICES","INN","VARCHAR2",12,,,"Y"
2,"EVOTOR_FINANCE","PAY_QR_DEVICES","QR_ID","NUMBER",22,,,"Y"
3,"EVOTOR_FINANCE","PAY_QR_DEVICES","SN","VARCHAR2",20,,,"Y"
4,"EVOTOR_FINANCE","PAY_QR_DEVICES","TID","NUMBER",22,,,"Y"
5,"EVOTOR_FINANCE","PAY_QR_DEVICES","MID","VARCHAR2",20,,,"Y"
6,"EVOTOR_FINANCE","PAY_QR_DEVICES","CREATED_AT","TIMESTAMP(6)",11,,6,"Y"
7,"EVOTOR_FINANCE","PAY_QR_DEVICES","UPDATED_AT","TIMESTAMP(6)",11,,6,"Y"
8,"EVOTOR_FINANCE","PAY_QR_DEVICES","DEVICE_ID","VARCHAR2",200,,,"N"
9,"EVOTOR_FINANCE","PAY_QR_DEVICES","USER_ID","VARCHAR2",200,,,"Y"
10,"EVOTOR_FINANCE","PAY_QR_DEVICES","QR_REQ_STATUS","NUMBER",22,1,0,"Y"
11,"EVOTOR_FINANCE","PAY_QR_DEVICES","SHOP_NAME","VARCHAR2",1000,,,"Y"
12,"EVOTOR_FINANCE","PAY_QR_DEVICES","SHOP_ADDRESS","VARCHAR2",1000,,,"Y"
13,"EVOTOR_FINANCE","PAY_QR_DEVICES","MODEL_NAME","VARCHAR2",100,,,"Y"
14,"EVOTOR_FINANCE","PAY_QR_DEVICES","IS_INSTALLED_APP","NUMBER",22,1,0,"Y"
1,"EVOTOR_FINANCE","TORTUGA_ACQUIRING_REQUEST","REQUEST_ID","VARCHAR2",100,,,"N"
2,"EVOTOR_FINANCE","TORTUGA_ACQUIRING_REQUEST","DEVICE_SERIAL_NUMBER","VARCHAR2",100,,,"Y"
3,"EVOTOR_FINANCE","TORTUGA_ACQUIRING_REQUEST","ACQUIRING_SERIAL_NUMBER","VARCHAR2",100,,,"Y"
4,"EVOTOR_FINANCE","TORTUGA_ACQUIRING_REQUEST","STATUS","VARCHAR2",32,,,"Y"
5,"EVOTOR_FINANCE","TORTUGA_ACQUIRING_REQUEST","CREATED_AT","TIMESTAMP(6)",11,,6,"Y"
6,"EVOTOR_FINANCE","TORTUGA_ACQUIRING_REQUEST","UPDATED_AT","TIMESTAMP(6)",11,,6,"Y"
1,"EVOTOR_FINANCE_TEST","DASREDA_STATUSES","STATUS_ID","NUMBER",22,,0,"N"
2,"EVOTOR_FINANCE_TEST","DASREDA_STATUSES","NAME","VARCHAR2",128,,,"Y"
3,"EVOTOR_FINANCE_TEST","DASREDA_STATUSES","EVO_CODE","VARCHAR2",32,,,"Y"
1,"EVOTOR_ISHOP","ACK","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","ACK","PAYMENT_ID","VARCHAR2",400,,,"N"
3,"EVOTOR_ISHOP","ACK","SMS_CODE","VARCHAR2",40,,,"N"
4,"EVOTOR_ISHOP","ACK","ATTEMPTS","NUMBER",22,,0,"N"
1,"EVOTOR_ISHOP","CATEGORY","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","CATEGORY","NAME","VARCHAR2",400,,,"N"
3,"EVOTOR_ISHOP","CATEGORY","DESCRIPTION","VARCHAR2",4000,,,"N"
1,"EVOTOR_ISHOP","CLIENT","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","CLIENT","PHONE","NUMBER",22,,0,"N"
3,"EVOTOR_ISHOP","CLIENT","EMAIL","VARCHAR2",200,,,"N"
4,"EVOTOR_ISHOP","CLIENT","ADDRESS","VARCHAR2",800,,,"N"
5,"EVOTOR_ISHOP","CLIENT","FIRST_NAME","VARCHAR2",200,,,"N"
6,"EVOTOR_ISHOP","CLIENT","LAST_NAME","VARCHAR2",200,,,"N"
7,"EVOTOR_ISHOP","CLIENT","MIDDLE_NAME","VARCHAR2",200,,,"N"
8,"EVOTOR_ISHOP","CLIENT","INN","VARCHAR2",60,,,"Y"
9,"EVOTOR_ISHOP","CLIENT","KPP","VARCHAR2",60,,,"Y"
10,"EVOTOR_ISHOP","CLIENT","LEGALNAME","VARCHAR2",600,,,"Y"
11,"EVOTOR_ISHOP","CLIENT","IP","VARCHAR2",80,,,"Y"
12,"EVOTOR_ISHOP","CLIENT","IP_REGION","NUMBER",22,,0,"Y"
13,"EVOTOR_ISHOP","CLIENT","ORDER_REGION","NUMBER",22,,0,"Y"
14,"EVOTOR_ISHOP","CLIENT","SELECTED_REGION","NUMBER",22,,0,"Y"
15,"EVOTOR_ISHOP","CLIENT","PHYSICAL","NUMBER",22,,0,"N"
1,"EVOTOR_ISHOP","COMPONENT","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","COMPONENT","TYPE","NUMBER",22,,0,"N"
3,"EVOTOR_ISHOP","COMPONENT","NAME","VARCHAR2",400,,,"N"
4,"EVOTOR_ISHOP","COMPONENT","DESCRIPTION","VARCHAR2",2000,,,"N"
5,"EVOTOR_ISHOP","COMPONENT","IMAGE","VARCHAR2",4000,,,"N"
6,"EVOTOR_ISHOP","COMPONENT","EXTRA","VARCHAR2",32767,,,"N"
7,"EVOTOR_ISHOP","COMPONENT","KIT_ONLY","NUMBER",22,,0,"N"
8,"EVOTOR_ISHOP","COMPONENT","PRIORITY","NUMBER",22,30,2,"N"
9,"EVOTOR_ISHOP","COMPONENT","SKU","VARCHAR2",400,,,"Y"
10,"EVOTOR_ISHOP","COMPONENT","COMPATIBILITY","VARCHAR2",4000,,,"Y"
11,"EVOTOR_ISHOP","COMPONENT","ORD","NUMBER",22,,0,"Y"
12,"EVOTOR_ISHOP","COMPONENT","HIDDEN","NUMBER",22,,0,"N"
13,"EVOTOR_ISHOP","COMPONENT","ARCHIVED","NUMBER",22,,0,"N"
1,"EVOTOR_ISHOP","DEPARTMENT_SORT","DEPARTMENT_ID","NUMBER",22,8,0,"N"
2,"EVOTOR_ISHOP","DEPARTMENT_SORT","ORD","NUMBER",22,8,0,"Y"
1,"EVOTOR_ISHOP","DISCOUNT","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","DISCOUNT","COUNT","NUMBER",22,,0,"N"
3,"EVOTOR_ISHOP","DISCOUNT","AMOUNT","NUMBER",22,30,2,"N"
1,"EVOTOR_ISHOP","INSTALLMENT_OPTION","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","INSTALLMENT_OPTION","PRODUCT_ID","NUMBER",22,,0,"N"
3,"EVOTOR_ISHOP","INSTALLMENT_OPTION","PRODUCT_TYPE","NUMBER",22,,0,"N"
4,"EVOTOR_ISHOP","INSTALLMENT_OPTION","PLAN_ID","NUMBER",22,,0,"N"
5,"EVOTOR_ISHOP","INSTALLMENT_OPTION","INITIAL_OPTION_UUID","VARCHAR2",400,,,"Y"
6,"EVOTOR_ISHOP","INSTALLMENT_OPTION","MONTHLY_OPTION_UUID","VARCHAR2",400,,,"Y"
7,"EVOTOR_ISHOP","INSTALLMENT_OPTION","INITIAL_PAYMENT","NUMBER",22,30,2,"N"
8,"EVOTOR_ISHOP","INSTALLMENT_OPTION","MONTHLY_PAYMENT","NUMBER",22,30,2,"N"
9,"EVOTOR_ISHOP","INSTALLMENT_OPTION","IS_ENABLED","NUMBER",22,,0,"N"
1,"EVOTOR_ISHOP","INSTALLMENT_POSITIONS","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","INSTALLMENT_POSITIONS","ORDER_ID","NUMBER",22,,0,"N"
3,"EVOTOR_ISHOP","INSTALLMENT_POSITIONS","COUNT","NUMBER",22,,0,"N"
4,"EVOTOR_ISHOP","INSTALLMENT_POSITIONS","INITIAL_PAYMENT","NUMBER",22,30,2,"N"
5,"EVOTOR_ISHOP","INSTALLMENT_POSITIONS","MONTHLY_PAYMENT","NUMBER",22,30,2,"N"
6,"EVOTOR_ISHOP","INSTALLMENT_POSITIONS","PRODUCT_ID","NUMBER",22,,0,"N"
7,"EVOTOR_ISHOP","INSTALLMENT_POSITIONS","PRODUCT_TYPE","NUMBER",22,,0,"N"
1,"EVOTOR_ISHOP","KIT","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","KIT","SKU","VARCHAR2",200,,,"N"
3,"EVOTOR_ISHOP","KIT","NAME","VARCHAR2",400,,,"N"
4,"EVOTOR_ISHOP","KIT","DESCRIPTION","VARCHAR2",2000,,,"N"
5,"EVOTOR_ISHOP","KIT","IMAGE","VARCHAR2",4000,,,"N"
6,"EVOTOR_ISHOP","KIT","EXTRA","VARCHAR2",4000,,,"Y"
7,"EVOTOR_ISHOP","KIT","CATEGORY","NUMBER",22,,0,"Y"
1,"EVOTOR_ISHOP","KIT_COMPONENT","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","KIT_COMPONENT","TYPE","NUMBER",22,,0,"N"
3,"EVOTOR_ISHOP","KIT_COMPONENT","KIT_ID","NUMBER",22,,0,"N"
4,"EVOTOR_ISHOP","KIT_COMPONENT","COMPONENT_ID","NUMBER",22,,0,"Y"
5,"EVOTOR_ISHOP","KIT_COMPONENT","APP_ID","VARCHAR2",120,,,"Y"
1,"EVOTOR_ISHOP","ORDERS","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","ORDERS","CLIENT","NUMBER",22,,0,"N"
3,"EVOTOR_ISHOP","ORDERS","CREATED","DATE",7,,,"N"
4,"EVOTOR_ISHOP","ORDERS","STATUS","NUMBER",22,,0,"N"
5,"EVOTOR_ISHOP","ORDERS","PARTNER","NUMBER",22,,0,"N"
6,"EVOTOR_ISHOP","ORDERS","PAYMENT_ID","VARCHAR2",400,,,"N"
7,"EVOTOR_ISHOP","ORDERS","TYPE","NUMBER",22,,0,"N"
8,"EVOTOR_ISHOP","ORDERS","USER_ID","VARCHAR2",200,,,"Y"
9,"EVOTOR_ISHOP","ORDERS","SUM","NUMBER",22,30,2,"Y"
10,"EVOTOR_ISHOP","ORDERS","MD","VARCHAR2",400,,,"Y"
11,"EVOTOR_ISHOP","ORDERS","LAST_STATUS_CHANGE","DATE",7,,,"N"
12,"EVOTOR_ISHOP","ORDERS","PAYMENT_TYPE","NUMBER",22,,0,"Y"
13,"EVOTOR_ISHOP","ORDERS","PERIOD","NUMBER",22,,0,"Y"
14,"EVOTOR_ISHOP","ORDERS","INITIAL_PAYMENT","NUMBER",22,30,2,"Y"
15,"EVOTOR_ISHOP","ORDERS","MONTHLY_PAYMENT","NUMBER",22,30,2,"Y"
16,"EVOTOR_ISHOP","ORDERS","PLAN_ID","NUMBER",22,,0,"Y"
1,"EVOTOR_ISHOP","ORDER_SUBSCRIPTION","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","ORDER_SUBSCRIPTION","ORDER_ID","NUMBER",22,,0,"N"
3,"EVOTOR_ISHOP","ORDER_SUBSCRIPTION","INVOICE","VARCHAR2",400,,,"Y"
4,"EVOTOR_ISHOP","ORDER_SUBSCRIPTION","SUBSCRIPTION_UUID","VARCHAR2",400,,,"Y"
5,"EVOTOR_ISHOP","ORDER_SUBSCRIPTION","STATUS","NUMBER",22,,0,"N"
1,"EVOTOR_ISHOP","PARTNER_DETAILS","ID","NUMBER",22,,,"N"
2,"EVOTOR_ISHOP","PARTNER_DETAILS","PNAME","VARCHAR2",2000,,,"Y"
3,"EVOTOR_ISHOP","PARTNER_DETAILS","INN","VARCHAR2",800,,,"Y"
4,"EVOTOR_ISHOP","PARTNER_DETAILS","KPP","VARCHAR2",800,,,"Y"
5,"EVOTOR_ISHOP","PARTNER_DETAILS","ADDRESS","VARCHAR2",4000,,,"Y"
6,"EVOTOR_ISHOP","PARTNER_DETAILS","BACCOUNT","VARCHAR2",800,,,"Y"
7,"EVOTOR_ISHOP","PARTNER_DETAILS","BIK","VARCHAR2",800,,,"Y"
8,"EVOTOR_ISHOP","PARTNER_DETAILS","BANK","VARCHAR2",4000,,,"Y"
9,"EVOTOR_ISHOP","PARTNER_DETAILS","CORR_ACCOUNT","VARCHAR2",800,,,"Y"
10,"EVOTOR_ISHOP","PARTNER_DETAILS","NDS","NUMBER",22,1,0,"Y"
1,"EVOTOR_ISHOP","POSITIONS","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","POSITIONS","ORDER_ID","NUMBER",22,,0,"N"
3,"EVOTOR_ISHOP","POSITIONS","COUNT","NUMBER",22,,0,"N"
4,"EVOTOR_ISHOP","POSITIONS","PRICE","NUMBER",22,30,2,"N"
5,"EVOTOR_ISHOP","POSITIONS","PRODUCT_ID","NUMBER",22,,0,"N"
6,"EVOTOR_ISHOP","POSITIONS","PRODUCT_TYPE","NUMBER",22,,0,"N"
7,"EVOTOR_ISHOP","POSITIONS","VIRTUAL","NUMBER",22,,0,"N"
1,"EVOTOR_ISHOP","PRICE","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","PRICE","PRODUCT_ID","NUMBER",22,,0,"N"
3,"EVOTOR_ISHOP","PRICE","PRODUCT_TYPE","NUMBER",22,,0,"N"
4,"EVOTOR_ISHOP","PRICE","REGION","NUMBER",22,,0,"N"
5,"EVOTOR_ISHOP","PRICE","PRICE","NUMBER",22,30,2,"N"
6,"EVOTOR_ISHOP","PRICE","IS_ENABLED","NUMBER",22,,0,"N"
1,"EVOTOR_ISHOP","PROPERTIES","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","PROPERTIES","KEY","VARCHAR2",400,,,"N"
3,"EVOTOR_ISHOP","PROPERTIES","VALUE","VARCHAR2",32767,,,"N"
1,"EVOTOR_ISHOP","SMS_IP_COUNT","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","SMS_IP_COUNT","IP","VARCHAR2",80,,,"N"
3,"EVOTOR_ISHOP","SMS_IP_COUNT","COUNT","NUMBER",22,,0,"N"
1,"EVOTOR_ISHOP","SMS_PHONE_COUNT","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","SMS_PHONE_COUNT","PHONE","NUMBER",22,,0,"N"
3,"EVOTOR_ISHOP","SMS_PHONE_COUNT","COUNT","NUMBER",22,,0,"N"
1,"EVOTOR_ISHOP","STATUS_HISTORY","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","STATUS_HISTORY","ORDER_ID","NUMBER",22,,0,"N"
3,"EVOTOR_ISHOP","STATUS_HISTORY","BEFORE","NUMBER",22,,0,"N"
4,"EVOTOR_ISHOP","STATUS_HISTORY","AFTER","NUMBER",22,,0,"N"
5,"EVOTOR_ISHOP","STATUS_HISTORY","MOMENT","DATE",7,,,"N"
6,"EVOTOR_ISHOP","STATUS_HISTORY","PARTNER_BEFORE","NUMBER",22,,0,"Y"
7,"EVOTOR_ISHOP","STATUS_HISTORY","PARTNER_AFTER","NUMBER",22,,0,"Y"
1,"EVOTOR_ISHOP","SUBSCRIPTION_EVENT","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","SUBSCRIPTION_EVENT","SERVER_DATE","DATE",7,,,"N"
3,"EVOTOR_ISHOP","SUBSCRIPTION_EVENT","UPDATE_AT","DATE",7,,,"N"
4,"EVOTOR_ISHOP","SUBSCRIPTION_EVENT","SUBSCRIPTION_UUID","VARCHAR2",400,,,"N"
5,"EVOTOR_ISHOP","SUBSCRIPTION_EVENT","IS_ALL_BILLING_CYCLES_PAID","NUMBER",22,,0,"N"
6,"EVOTOR_ISHOP","SUBSCRIPTION_EVENT","IS_TRIALING","NUMBER",22,,0,"N"
7,"EVOTOR_ISHOP","SUBSCRIPTION_EVENT","IS_ACTIVE","NUMBER",22,,0,"N"
8,"EVOTOR_ISHOP","SUBSCRIPTION_EVENT","IS_CANCELED","NUMBER",22,,0,"N"
9,"EVOTOR_ISHOP","SUBSCRIPTION_EVENT","NEXT_BILLING_DATE","DATE",7,,,"N"
10,"EVOTOR_ISHOP","SUBSCRIPTION_EVENT","ADDONS","VARCHAR2",32767,,,"N"
11,"EVOTOR_ISHOP","SUBSCRIPTION_EVENT","PLAN_UUID","VARCHAR2",400,,,"N"
12,"EVOTOR_ISHOP","SUBSCRIPTION_EVENT","USER_ID","VARCHAR2",400,,,"N"
13,"EVOTOR_ISHOP","SUBSCRIPTION_EVENT","EVENT_TYPE","VARCHAR2",400,,,"Y"
1,"EVOTOR_ISHOP","SUBSCRIPTION_STATUS","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","SUBSCRIPTION_STATUS","STATUS","NUMBER",22,,0,"N"
3,"EVOTOR_ISHOP","SUBSCRIPTION_STATUS","DESCRIPTION","VARCHAR2",400,,,"N"
1,"EVOTOR_ISHOP","SUGGESTION","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","SUGGESTION","COMPONENT_ID","NUMBER",22,,0,"N"
3,"EVOTOR_ISHOP","SUGGESTION","COUNT","NUMBER",22,,0,"N"
4,"EVOTOR_ISHOP","SUGGESTION","TYPE","NUMBER",22,,0,"N"
1,"EVOTOR_ISHOP","SUGGESTION_DESCRIPTION","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","SUGGESTION_DESCRIPTION","DESCRIPTION","VARCHAR2",400,,,"N"
1,"EVOTOR_ISHOP","VIRTUAL_POSITIONS","ID","NUMBER",22,,0,"N"
2,"EVOTOR_ISHOP","VIRTUAL_POSITIONS","ORDER_ID","NUMBER",22,,0,"N"
3,"EVOTOR_ISHOP","VIRTUAL_POSITIONS","COUNT","NUMBER",22,,0,"N"
4,"EVOTOR_ISHOP","VIRTUAL_POSITIONS","PRICE","NUMBER",22,30,2,"N"
5,"EVOTOR_ISHOP","VIRTUAL_POSITIONS","PRODUCT_ID","NUMBER",22,,0,"N"
6,"EVOTOR_ISHOP","VIRTUAL_POSITIONS","PRODUCT_TYPE","NUMBER",22,,0,"N"
1,"EVOTOR_MARKET_REPL","ACCOUNTS","TENANT_ID","VARCHAR2",800,,,"Y"
2,"EVOTOR_MARKET_REPL","ACCOUNTS","USER_ID","VARCHAR2",800,,,"Y"
3,"EVOTOR_MARKET_REPL","ACCOUNTS","INN","VARCHAR2",800,,,"Y"
4,"EVOTOR_MARKET_REPL","ACCOUNTS","KPP","VARCHAR2",800,,,"Y"
5,"EVOTOR_MARKET_REPL","ACCOUNTS","BALANCE","NUMBER",22,,,"Y"
6,"EVOTOR_MARKET_REPL","ACCOUNTS","LEGAL_NAME","VARCHAR2",4000,,,"Y"
7,"EVOTOR_MARKET_REPL","ACCOUNTS","OVERDRAFT_LIMIT","NUMBER",22,,,"Y"
8,"EVOTOR_MARKET_REPL","ACCOUNTS","IS_CLOSED","NUMBER",22,,,"Y"
9,"EVOTOR_MARKET_REPL","ACCOUNTS","CLOSED_AT","DATE",7,,,"Y"
10,"EVOTOR_MARKET_REPL","ACCOUNTS","EMAIL","VARCHAR2",800,,,"Y"
11,"EVOTOR_MARKET_REPL","ACCOUNTS","PARTNER_ID","VARCHAR2",800,,,"Y"
12,"EVOTOR_MARKET_REPL","ACCOUNTS","VERSION_ID","NUMBER",22,,,"Y"
13,"EVOTOR_MARKET_REPL","ACCOUNTS","ACC_ID","NUMBER",22,,,"N"
1,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","EVENT_TIME","TIMESTAMP(6) WITH TIME ZONE",13,,6,"Y"
2,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","EVENT_ID","NUMBER",22,,,"Y"
3,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","EVENT_TYPE","VARCHAR2",800,,,"Y"
4,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","DEVICE_MANUFACTURER","VARCHAR2",800,,,"Y"
5,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","OS_NAME","VARCHAR2",800,,,"Y"
6,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","LIBRARY","VARCHAR2",800,,,"Y"
7,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","VERSION_NAME","VARCHAR2",800,,,"Y"
8,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","START_VERSION","VARCHAR2",800,,,"Y"
9,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","PLATFORM","VARCHAR2",800,,,"Y"
10,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","DEVICE_ID","VARCHAR2",1600,,,"Y"
11,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","DEVICE_BRAND","VARCHAR2",800,,,"Y"
12,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","DEVICE_MODEL","VARCHAR2",800,,,"Y"
13,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","DEVICE_TYPE","VARCHAR2",800,,,"Y"
14,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","DEVICE_FAMILY","VARCHAR2",800,,,"Y"
15,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","DEVICE_CARRIER","VARCHAR2",800,,,"Y"
16,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","LOCATION_LNG","VARCHAR2",800,,,"Y"
17,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","LOCATION_LAT","VARCHAR2",800,,,"Y"
18,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","ADID","VARCHAR2",800,,,"Y"
19,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","SERVER_RECEIVED_TIME","TIMESTAMP(6) WITH TIME ZONE",13,,6,"Y"
20,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","SERVER_UPLOAD_TIME","TIMESTAMP(6) WITH TIME ZONE",13,,6,"Y"
21,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","PROCESSED_TIME","TIMESTAMP(6) WITH TIME ZONE",13,,6,"Y"
22,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","CLIENT_UPLOAD_TIME","TIMESTAMP(6) WITH TIME ZONE",13,,6,"Y"
23,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","CLIENT_EVENT_TIME","TIMESTAMP(6) WITH TIME ZONE",13,,6,"Y"
24,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","USER_CREATION_TIME","TIMESTAMP(6) WITH TIME ZONE",13,,6,"Y"
25,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","APP","VARCHAR2",800,,,"Y"
26,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","USER_ID","VARCHAR2",1020,,,"Y"
27,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","IP_ADDRESS","VARCHAR2",800,,,"Y"
28,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","DMA","VARCHAR2",800,,,"Y"
29,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","COUNTRY","VARCHAR2",1600,,,"Y"
30,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","REGION","VARCHAR2",2000,,,"Y"
31,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","CITY","VARCHAR2",2000,,,"Y"
32,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","LANGUAGE","VARCHAR2",800,,,"Y"
33,"EVOTOR_MARKET_REPL","AF_AMPLITUDE","IDFA","VARCHAR2",800,,,"Y"
